UserID,MovieID,Rating,Timestamp
1395,21,4,975005869
1395,188,5,975006103
1395,125,5,975006103
1395,2353,4,975006261
1395,3081,4,975006309
1395,551,4,975006309
1395,2025,4,975006378
1395,180,5,975006450
1395,3751,4,975012692
1395,3177,4,975012963
1395,2657,4,975013259
1395,1580,4,975013259
1395,3450,4,975013300
1395,480,3,975013300
1395,3159,3,978279976
1395,2383,1,979226997
1395,2378,4,979226997
1395,541,5,979227091
1395,2054,3,979227092
1395,2528,4,979227092
1395,3396,5,981471138
1395,2053,2,981471227
1395,1136,5,981471227
1395,2600,4,985266879
1395,2021,4,985266916
1395,3831,5,989519860
1395,3863,5,991400372
1395,3601,4,993402870
1395,356,4,999183769
1395,1274,5,999183769
1395,2193,3,1013024168
1395,1371,4,1013024268
1395,420,2,1013024469
1396,110,4,974763659
1396,551,5,974763704
1396,2160,2,974763726
1396,3535,5,974763744
1396,1580,3,974763765
1396,3719,4,974763925
1396,892,4,974763948
1396,497,4,974763967
1396,3108,3,974764019
1396,2872,3,974764038
1396,85,1,974764052
1396,2080,4,974764052
1396,902,5,974764064
1396,1570,3,974764132
1396,2396,5,974764184
1396,1136,5,974764198
1396,913,4,974764390
1396,1262,4,974764465
1396,2599,4,974764859
1396,1215,5,974764999
1396,2926,5,974764999
1396,1202,5,974764999
1396,3361,2,974764999
1396,3751,4,974764999
1396,1641,4,974765048
1396,1285,3,974765048
1396,3028,4,974765114
1396,2716,4,974765167
1396,2109,5,974765215
1397,3219,3,974763542
1397,2010,4,974763668
1397,1214,3,974763668
1397,1270,3,974763668
1397,589,2,974763854
1397,968,2,974763903
1397,1221,4,974764276
1397,1230,4,974764308
1398,1061,3,974763545
1398,1035,3,974763796
1398,110,4,974763936
1398,3926,3,974763998
1398,1617,4,974764263
1399,457,4,974763416
1399,2028,4,974763416
1399,3555,4,974763475
1399,3173,3,974763475
1399,589,5,974763548
1399,2571,5,974763548
1399,1270,4,974763548
1399,741,3,974763824
1399,3328,2,974764006
1399,3408,4,974764006
1399,3617,4,974764057
1399,3744,4,974764140
1399,3452,4,974764158
1399,296,4,974764313
1399,527,4,974764366
1399,3176,1,974764712
1399,3623,4,974764929
1399,3743,3,974765059
1399,2391,2,974765237
1399,2278,4,974765289
1399,1396,4,974765289
1399,1923,5,974765373
1399,101,4,974765437
1399,2174,4,974765608
1399,1645,4,974765728
1399,842,2,974765765
1399,2279,2,974765812
1399,879,1,974765812
1399,2389,2,974765835
1399,3147,4,974765937
1399,482,4,974765975
1399,3044,4,974766002
1399,2320,4,974766080
1399,1616,3,974766106
1399,1597,3,974766203
1399,1352,2,974766203
1399,908,4,974766344
1399,1394,4,974767869
1399,1258,5,974767884
1399,1965,4,974768116
1399,2118,4,974768173
1399,2915,4,974768199
1399,1580,4,974768416
1399,196,3,1008601066
1399,327,4,1008601102
1400,318,5,974765745
1400,527,5,974765825
1400,593,4,974765859
1400,2997,4,974765885
1400,2391,3,974766057
1400,1883,4,974766303
1400,356,5,974766354
1400,16,4,974766407
1401,2496,2,974763132
1401,2759,2,974763167
1401,2155,3,974763167
1401,1210,3,974763167
1401,1099,3,974763167
1401,1252,5,974763292
1401,750,4,974763322
1401,1228,4,974763382
1402,296,5,974763374
1402,1198,5,974763403
1402,527,5,974763421
1402,3897,5,974763421
1402,3286,2,974763507
1402,3100,3,974763978
1402,2959,5,974764029
1403,1096,4,974763233
1403,260,5,974763233
1403,1223,5,974763385
1403,1914,3,974763546
1403,231,5,974763595
1403,2174,3,974763778
1403,750,5,974764071
1403,1240,4,974764071
1403,2529,3,974764071
1403,3793,4,974764199
1404,3101,2,974763044
1404,922,4,974763784
1404,2186,5,974763784
1404,3706,1,974763868
1404,1204,5,974763974
1404,2427,2,974764106
1404,3654,5,974764138
1404,2662,3,974764138
1404,1200,2,974764167
1404,1298,4,974764201
1404,466,1,974764253
1404,2997,4,974764531
1404,1235,4,974764605
1404,2973,4,974764658
1404,2349,4,974764658
1404,3751,5,974764796
1404,1269,4,974764848
1404,1292,2,974764909
1404,2395,3,974764938
1404,3099,2,974764981
1404,1500,4,974765002
1404,2791,4,974765032
1404,2324,2,974765032
1404,1028,2,974765060
1404,3396,2,974765060
1404,3104,3,974765105
1404,45,4,974765105
1404,3317,5,974765263
1404,1904,3,974765557
1404,1916,4,974765675
1404,3608,1,974765675
1404,3189,2,974765696
1404,2671,4,974765718
1404,1569,2,974765894
1404,1875,4,974765972
1404,852,3,974766047
1404,1425,4,974766071
1404,2518,3,974766145
1404,2405,2,974766145
1404,2424,3,974766214
1404,107,2,974766214
1404,639,2,974766214
1404,252,4,974766241
1404,1614,2,974766241
1404,585,2,974766266
1404,2470,2,974766266
1404,3076,4,974766283
1404,2004,2,974766300
1404,2418,4,974766384
1404,1091,2,974766432
1404,2050,1,974766432
1404,2252,3,974766473
1405,2028,4,974762719
1405,1986,1,974762719
1405,2971,3,974762719
1405,913,4,974765979
1405,1333,4,974766550
1405,1345,2,974766550
1405,3035,4,974766777
1406,3752,4,974762591
1406,593,4,974762783
1406,2959,2,974763019
1407,919,5,974762587
1407,551,5,974762587
1407,3114,5,974762587
1407,593,5,974762747
1407,1617,4,974762748
1407,377,4,974762835
1407,2396,5,974763102
1407,265,5,974763140
1407,1639,4,974763193
1407,1183,5,974763351
1407,2858,4,974763463
1407,2700,1,974763598
1407,3712,4,974763656
1407,1885,5,974763696
1407,2355,5,974763747
1407,2912,3,974763901
1407,1396,3,974763924
1407,1704,3,974764116
1407,36,4,974764116
1407,3260,5,974764116
1407,2501,4,974764186
1407,2268,3,974764310
1407,778,3,974764353
1407,535,5,974764472
1407,2573,3,974764527
1407,1120,4,974764555
1407,2725,5,974764624
1407,3910,4,983839427
1408,908,5,974762092
1408,246,5,974762230
1408,1827,5,974762286
1408,556,5,974762286
1408,1191,3,974762405
1408,3265,4,974762500
1408,1215,5,974762550
1408,2427,2,974762606
1408,733,4,974762658
1408,1370,2,974762721
1408,2353,3,974762721
1408,21,5,974762721
1408,2273,4,974762721
1408,1047,1,974762772
1408,1876,4,974762885
1408,494,3,974762924
1408,405,1,974762970
1408,2600,2,974763078
1408,1320,1,974763125
1408,2616,1,974763125
1408,434,4,974763198
1409,858,5,974762141
1409,50,5,974762186
1409,1197,5,974762308
1409,111,5,974762416
1409,589,5,974762631
1409,1228,5,974762690
1409,1213,5,974762798
1409,2987,4,974763003
1409,2599,4,974763193
1409,3052,4,974763225
1409,223,5,974763240
1409,1923,5,974763278
1410,7,4,974763150
1410,3930,3,974764053
1410,3929,3,974764053
1410,2475,4,974764460
1410,2262,2,974764505
1410,1459,4,974764569
1410,3710,3,974764569
1410,2846,4,974764663
1410,969,5,974764663
1410,3841,4,974764710
1410,2522,3,974764771
1410,1214,5,974764813
1411,1417,3,974761327
1411,2706,1,974761543
1411,2976,5,974761679
1411,2759,5,974761718
1411,233,5,974761777
1411,2599,5,974761777
1411,3606,3,974762000
1411,2013,1,974762026
1411,2598,4,974762061
1412,1193,3,974761286
1412,1252,5,974761318
1412,153,1,974761616
1413,3863,5,974761620
1413,3952,3,974761620
1413,1218,5,974763301
1413,1912,5,974763346
1413,2692,5,974763460
1413,1036,4,974763509
1413,2858,4,974765570
1413,296,5,974765619
1413,1411,3,974765745
1413,2010,5,974765832
1413,2186,5,974771188
1413,1265,3,974844892
1413,904,5,974856131
1413,111,1,974856131
1413,589,3,974856316
1413,3571,5,976052427
1413,3185,3,976052544
1413,3618,5,976052544
1413,3504,5,985396586
1413,555,3,986517531
1413,3418,1,986517531
1413,733,3,986517604
1413,3823,5,989621320
1413,1449,1,998094337
1413,2289,5,998094372
1413,1653,5,998095054
1413,1834,5,998095169
1413,1748,3,998095272
1413,2267,4,998095314
1414,589,5,974760912
1414,110,5,974760912
1414,1372,5,974760956
1414,1049,1,974761054
1414,380,5,974761106
1414,3107,3,974761130
1414,1608,4,974761130
1414,3082,5,974761238
1414,494,4,974761285
1414,2273,5,974761285
1414,736,3,974761378
1415,745,5,974760116
1415,1136,4,974760312
1415,2858,5,974760312
1415,1276,5,974760418
1415,750,4,974760591
1415,1206,3,974760608
1415,2398,4,993496846
1415,2692,5,993496863
1415,3114,5,993496998
1415,296,4,993497017
1415,162,5,993497058
1415,2757,2,993497058
1415,1272,4,993497142
1415,1077,3,993497142
1415,919,4,993497142
1415,2396,5,993497200
1415,2716,3,993497229
1415,2948,3,993497330
1415,2565,4,993497344
1415,900,5,993497416
1415,3578,5,993497435
1415,1101,2,993497542
1415,39,2,993497626
1415,3686,2,993497718
1415,3186,4,993497899
1415,3852,5,995484724
1415,2193,4,996174465
1415,1894,4,996174622
1416,2706,4,975225533
1416,1127,4,975225533
1416,2997,4,975225558
1417,1210,5,974760121
1417,3916,4,974760388
1417,3408,4,974760473
1417,3863,1,974760849
1418,2321,2,974759914
1418,2571,5,974760134
1418,153,4,974760224
1418,2628,3,974760833
1418,2572,3,974761167
1418,2188,2,974761167
1418,2706,4,974761167
1418,2997,2,974761200
1418,1911,3,974761366
1418,3174,1,974761811
1418,3354,1,974761855
1418,2394,3,974761971
1418,2393,2,974763056
1418,317,3,974763241
1418,3188,5,974765205
1418,1407,4,974765559
1418,589,4,974770234
1418,1527,4,974770452
1418,1205,2,974770474
1418,2117,1,974770483
1418,2657,1,974770556
1418,2011,3,974770632
1418,2105,3,974770676
1418,2012,3,974770676
1418,196,2,974770773
1418,1882,1,974770982
1418,338,2,974771009
1418,2808,3,974771009
1418,256,2,974771009
1418,435,2,974771097
1418,2456,3,974771189
1418,3405,4,974771446
1418,1036,4,974771446
1418,1242,4,974771492
1418,3256,4,974771912
1418,3527,4,974772161
1418,349,3,974772161
1418,1220,3,974772242
1418,1792,4,974772595
1418,163,3,974772634
1418,89,3,974772658
1418,1552,2,974772659
1418,3107,4,974772748
1418,3208,3,974772748
1418,2405,3,974772782
1419,2396,2,974759857
1419,589,3,974760417
1419,110,3,974760417
1419,3481,4,974760507
1419,3510,4,974760539
1419,3300,1,974760643
1419,3286,1,974760747
1419,2792,2,974760781
1420,2762,5,974759577
1420,260,5,974759775
1420,541,5,974759775
1420,1584,3,974759804
1420,32,4,974759869
1420,1374,4,974759893
1420,1748,3,974759893
1420,1215,3,974759917
1420,198,2,974759975
1420,3070,4,974759975
1420,1573,2,974759975
1420,1912,5,974767210
1420,3499,3,974767321
1420,246,3,974767367
1420,1245,5,974767367
1420,2395,3,974767389
1420,2357,4,974767415
1420,223,3,974767444
1420,2959,4,974767533
1420,1428,4,974767533
1420,588,3,974767533
1420,1411,3,974767570
1420,25,4,974767716
1420,1283,5,975346348
1420,590,5,975346388
1420,303,1,975346424
1420,383,3,975346442
1420,2872,3,975346498
1420,2173,3,975346524
1420,1967,3,975346524
1420,3489,5,975346600
1420,1126,2,975346600
1420,1997,4,975346667
1420,2118,4,975346751
1420,3081,2,975346787
1420,253,4,975346854
1420,3044,3,975346981
1420,474,4,975346981
1420,1047,2,975347013
1420,377,3,975347032
1420,18,3,975347091
1420,1092,4,975347121
1420,2490,3,975347213
1420,648,3,975504456
1421,2502,4,974759382
1421,39,4,974760030
1421,2321,5,974760146
1421,2759,4,974760199
1421,3174,4,974760489
1421,527,4,974760743
1421,2890,4,974760923
1421,1734,4,974760923
1421,778,3,974761035
1421,2628,2,974761446
1421,780,1,974761485
1421,1197,3,974845191
1421,3033,4,974845358
1421,1961,4,974845777
1421,2312,3,974845777
1421,1294,4,974846154
1421,3671,4,974846178
1421,50,4,974847334
1421,1089,3,981414174
1421,3742,1,983726241
1421,3317,5,984948744
1421,3949,5,994560653
1421,2571,2,998665531
1421,1136,4,999534570
1421,3608,4,1000600038
1421,1120,4,1007310592
1421,2359,4,1015647289
1421,2863,4,1016390461
1421,2729,3,1022429256
1421,2371,4,1022966539
1421,616,4,1025025819
1422,1544,3,974759497
1422,3793,3,975691369
1422,1259,3,975691369
1422,1282,3,975691369
1422,648,1,975691508
1422,3928,4,975691564
1422,1327,1,975691588
1422,3,4,975691635
1422,1969,1,975691706
1422,1199,4,975691813
1422,3703,3,975691813
1422,541,4,975691813
1422,1200,3,975691813
1422,1374,4,975691843
1422,1375,3,975691873
1422,2407,4,975691873
1422,3033,4,975691905
1422,2450,1,975691962
1422,2571,3,975692000
1422,1215,4,975692000
1422,2628,4,975692084
1422,1573,2,975692084
1422,2699,4,975692114
1422,2046,3,975692114
1422,2012,3,975692114
1422,1391,4,975692160
1422,2248,3,975692427
1422,1197,4,975692427
1422,2795,2,975692503
1422,3039,3,975692577
1422,2791,4,975692577
1422,3868,3,975692577
1422,2065,3,975692602
1422,3552,3,975692602
1422,2100,4,975692602
1422,3448,3,975692634
1422,3740,3,975692683
1422,2141,3,975692782
1422,2473,2,975692853
1422,1784,3,975693081
1422,1292,3,976120146
1422,3421,5,976120173
1422,3836,4,976120215
1422,1194,1,976120462
1422,1380,2,976120462
1422,2040,3,976120462
1422,1288,4,976120531
1422,1663,3,976120587
1422,3210,3,976120587
1422,1276,4,976120665
1422,2136,3,976120723
1422,593,5,976120853
1422,2890,4,976120962
1422,1357,3,976121023
1422,1682,4,976121063
1422,3418,4,976121165
1422,249,4,976121315
1422,1693,3,976121980
1422,253,4,976124491
1422,2429,3,976124555
1422,3020,2,976124761
1422,273,2,976124938
1422,1214,3,976137780
1422,1953,4,976137780
1422,3769,3,976138026
1422,2527,3,976138026
1422,3639,3,976138026
1422,1371,3,976138069
1422,2532,2,976138118
1422,3527,2,976138271
1422,2613,1,976138321
1422,1101,3,976138347
1422,1587,4,976138347
1422,2421,2,976138399
1422,1350,3,976138615
1422,3016,3,976138733
1422,2517,4,976138852
1422,3833,2,976139017
1422,1984,3,976139174
1422,788,2,976139489
1422,899,4,976139656
1422,1947,3,976139738
1422,3108,5,976139804
1422,377,3,976139931
1422,2496,4,976140083
1422,1287,4,978465510
1422,2948,3,978465565
1422,733,3,978465766
1422,2373,2,978466567
1422,153,2,978466567
1422,3168,4,978467717
1422,2077,3,978467717
1422,2099,4,978467753
1422,3036,2,978467836
1422,1031,3,978467836
1422,2,2,978467973
1422,1030,3,978468237
1422,3213,3,978469157
1422,1023,5,978469199
1422,364,3,978469358
1422,2294,3,978469455
1422,2089,3,978469455
1422,1024,2,978469502
1422,1566,3,978469502
1422,2123,2,978469623
1422,1919,3,978469795
1422,2083,3,978470103
1422,711,2,978470241
1422,575,3,978470345
1422,1005,1,978470575
1422,1883,3,978471420
1422,2124,3,978471477
1422,838,3,978559679
1422,1485,4,978559702
1422,784,2,978560086
1422,432,2,978622726
1423,2894,1,974759164
1423,1968,4,974759164
1423,1464,3,974759203
1423,3429,5,974759325
1423,1304,5,974759395
1423,909,5,974759395
1423,3566,3,974759451
1423,735,3,974759499
1423,3814,5,974759500
1423,2997,5,974759523
1423,3868,5,974759523
1423,3317,5,974759611
1424,1387,5,974759183
1424,527,4,974759183
1424,3499,4,974759287
1424,1215,4,974759333
1424,3081,4,974759333
1424,366,5,974759372
1425,2890,5,974759173
1425,1127,4,974759334
1425,2581,3,974759889
1425,24,4,974759918
1425,2093,3,974759971
1425,2560,2,974759971
1425,2692,5,974760028
1425,2396,4,974760028
1425,2840,1,974760076
1425,2762,2,974760076
1425,2701,1,974760301
1425,2710,4,974760453
1425,1214,5,974761908
1425,2571,4,974761975
1425,2087,3,974762286
1425,1024,4,974762323
1425,1029,4,974762352
1425,2565,2,974762448
1425,1253,5,974840298
1425,1356,4,974840352
1425,2640,3,974840390
1425,1580,3,974840390
1425,1527,5,974840408
1425,2078,4,974840586
1425,2394,5,974840657
1425,32,5,974840762
1425,593,5,975085707
1425,562,5,975085829
1425,3504,5,975085829
1425,1635,5,975086103
1425,2202,5,975454796
1425,2089,4,975455107
1425,2700,5,975455107
1425,2253,2,975455236
1425,2628,4,975455236
1425,3948,4,975783839
1425,357,5,975784037
1425,85,5,975784077
1425,2801,5,975784077
1425,1821,3,975784148
1425,1339,4,975784148
1425,543,4,975784225
1425,252,5,975784225
1425,64,4,975784396
1425,2094,4,975784592
1425,2174,4,975784814
1425,1967,4,975784814
1425,1682,5,976931519
1425,507,5,976931725
1425,1717,4,976931972
1425,10,4,976932150
1425,165,3,976932187
1425,480,5,976932451
1425,928,5,976932574
1425,1035,5,976932641
1425,2206,5,976932682
1425,903,5,976932728
1425,3175,4,977079072
1425,648,4,977079119
1425,208,3,977079119
1425,754,3,977079174
1425,761,4,977079174
1425,516,3,977079893
1425,2107,4,977080169
1425,292,2,977080405
1425,2045,3,977590492
1425,514,4,977590708
1425,1367,2,977590925
1425,1020,4,977591052
1425,429,3,977591103
1425,1665,3,977591147
1425,818,3,977591147
1425,575,3,977591184
1425,2387,1,977591232
1425,186,4,977591232
1425,203,3,977591232
1425,1581,4,977591232
1425,2935,4,977591447
1425,3307,5,977591501
1425,3462,5,977591501
1425,2616,4,977863134
1425,87,3,977863937
1425,267,3,977864155
1425,327,2,977864155
1425,274,2,977864215
1425,765,2,977864346
1425,612,2,977864346
1425,374,2,977864412
1425,345,4,980118306
1425,950,4,980118806
1425,3546,4,980118935
1425,2622,4,980119411
1425,2239,4,980986777
1425,3024,3,980986887
1425,231,3,980987323
1425,261,3,983218418
1425,2018,4,983575857
1425,3759,3,983575907
1425,3301,3,983576126
1425,2746,4,983576359
1425,1372,2,983576839
1425,3754,2,993416366
1425,2985,2,993416863
1425,1556,3,993417258
1425,2643,2,993417258
1425,2025,3,993926821
1425,266,2,993927336
1425,299,5,1007596429
1425,2088,2,1007599926
1425,198,5,1007692322
1425,2420,3,1008021252
1425,1079,5,1008121951
1425,3693,1,1008122099
1425,2003,4,1008122157
1425,2378,2,1008122247
1425,858,5,1008122628
1425,3893,5,1009896599
1425,3008,5,1015281666
1425,3835,3,1015281910
1425,1798,1,1015281910
1425,1244,5,1019602801
1425,1719,5,1020549830
1425,1811,4,1020550974
1425,3793,4,1020964294
1426,1257,5,974759027
1426,2028,5,974759084
1426,1396,5,974759262
1426,1285,5,974759450
1426,589,4,974760943
1426,1673,4,974760943
1426,2792,3,974761007
1426,3325,1,974761168
1426,1196,3,974762261
1426,3033,4,974762294
1426,2078,4,974762461
1426,1282,3,974762461
1426,2987,4,974762461
1426,594,4,974762461
1426,2018,4,974762461
1426,2096,4,974762461
1426,1029,3,974762461
1426,1090,5,974762771
1426,1263,5,974762771
1426,1619,3,974762819
1426,3062,4,974762819
1426,2046,4,974763284
1426,1676,2,974763389
1426,2396,5,974763454
1426,34,4,974763515
1426,3363,5,974763515
1426,3361,4,974763678
1426,3210,5,974763678
1426,3608,5,974763803
1426,1784,4,974763803
1426,296,5,974854492
1426,608,5,974854492
1426,999,3,974854522
1426,2231,3,974854552
1426,1097,4,974854900
1426,2253,2,974855217
1426,1270,5,974855308
1426,1214,5,974855308
1426,1580,1,974855469
1426,1953,4,974856166
1426,1088,4,974856594
1426,273,2,974859080
1426,1266,5,974859131
1426,3272,1,974859208
1426,2109,5,974859259
1426,2471,2,974859343
1426,736,3,974859578
1426,2100,4,974859746
1426,3256,5,974859883
1426,3438,1,974859954
1426,2817,1,974860006
1426,1013,5,974860182
1426,3095,5,975441539
1426,953,4,975441539
1426,2268,3,975441880
1426,1682,4,975441880
1426,141,4,975442192
1426,344,3,975442227
1426,933,4,977326783
1426,1293,3,977327098
1427,3210,4,974758957
1427,69,4,974758957
1427,3889,1,974759098
1427,2858,5,974759252
1427,3565,3,974760122
1427,3354,4,974760395
1427,3484,4,974760395
1427,2291,5,974840163
1427,3190,2,974840560
1427,1266,5,974840720
1427,1379,3,974841100
1427,2478,4,974841100
1427,2751,4,974841224
1427,1208,5,974841310
1427,1272,3,974841467
1427,1291,5,974842227
1427,1307,4,974842641
1427,1393,5,974842669
1427,2762,4,974842685
1427,1500,3,974842747
1427,2355,5,974842882
1427,2139,4,974842929
1427,594,3,974842958
1427,2081,4,974842996
1428,1250,5,975167343
1428,3932,5,975167343
1428,2791,5,975167372
1428,551,4,975167372
1428,1673,5,975167403
1428,2940,5,975167403
1428,2160,5,975167452
1428,1466,3,975167475
1429,1198,4,974758710
1429,2410,2,974758711
1429,1249,3,974758824
1430,3263,4,974758610
1430,1175,5,974758912
1430,1500,4,974759002
1430,2700,5,974759002
1430,21,4,974759032
1430,2836,3,974759032
1430,39,3,974759050
1430,2502,5,974759305
1430,1079,5,974759455
1430,1196,5,974760022
1430,50,5,974760022
1430,2788,4,974760022
1430,1225,4,974760045
1430,589,5,974760235
1430,1912,4,974760279
1430,2329,5,974760345
1430,1466,4,974760711
1430,1199,5,974761054
1431,1259,4,974759006
1431,2791,4,974759042
1431,110,3,974759042
1432,1193,4,974758498
1432,858,3,974758562
1432,110,4,974758599
1432,3175,4,974759363
1432,2716,4,974759390
1433,1033,5,974758058
1433,3793,5,974759858
1433,3408,2,974759991
1433,2628,5,974760168
1433,1370,5,974760225
1433,2549,4,974760403
1433,380,3,974760403
1433,736,2,974760454
1433,2881,4,974760454
1433,1385,4,974760486
1433,2094,3,974760512
1433,2126,4,974760541
1433,438,3,974760738
1434,1032,2,974758062
1434,661,1,974758373
1434,2858,3,974758429
1434,1527,4,974759007
1434,2058,5,974759037
1434,1556,3,974759297
1434,1356,1,974759325
1434,153,4,974759476
1434,253,5,974759859
1434,2710,2,974759981
1434,2514,4,974760089
1434,2804,1,974760319
1434,3247,3,974760351
1434,2011,1,974760668
1434,34,1,974760799
1434,1270,1,974760799
1434,1359,3,974760947
1434,1784,1,974761029
1434,2081,1,974761029
1434,1923,1,974761075
1434,2431,4,974761126
1434,2321,3,974761154
1434,1021,4,974761198
1434,1566,3,974761198
1434,2042,3,974761422
1434,539,2,974761516
1434,2124,3,974761543
1434,39,1,974761543
1434,2491,2,974761543
1434,2717,4,974761591
1434,1894,1,974761591
1434,2392,4,974761591
1434,3752,1,974761652
1434,1777,1,974762001
1434,104,2,974762001
1434,3393,1,974762103
1434,1409,1,974762216
1434,586,1,974762365
1434,784,1,974762873
1434,2354,4,974763019
1434,1822,1,974763054
1434,2643,1,974845574
1434,2641,1,974845627
1434,32,5,974845714
1435,2007,3,974757789
1435,2858,4,974758033
1435,3327,2,974758033
1435,1965,3,974758073
1435,3535,3,974758632
1436,141,5,974757780
1436,1287,4,974757867
1436,3285,4,974758506
1436,2908,5,974758552
1436,2716,4,974758980
1436,2333,5,974758980
1436,3160,3,974759088
1436,3753,4,974759329
1436,2443,5,974759329
1436,2961,2,974759590
1437,1208,5,974758972
1437,2369,5,974759039
1437,3155,2,974759292
1437,608,5,974759719
1437,1276,5,974759928
1437,1228,4,974759955
1437,1267,5,974759955
1437,2983,5,974760252
1437,2924,4,974760252
1437,949,5,974760301
1437,2132,5,974760345
1437,1077,5,974760368
1437,3072,5,974760459
1437,3198,5,974760743
1437,3111,4,974760795
1437,1960,5,974760924
1437,3152,5,974760988
1437,2336,4,974761262
1437,778,5,974761262
1437,1610,5,974761441
1437,110,4,974761485
1437,527,5,974843182
1437,3036,5,974843292
1437,1186,5,974844327
1438,1007,3,974757553
1438,3593,3,974757765
1438,2683,5,974757765
1438,2038,3,974757869
1438,2541,3,974757914
1438,2772,3,974757914
1439,2028,4,974757407
1439,3872,4,974757407
1439,1972,1,974757449
1439,2858,4,974757524
1440,2028,4,974757796
1440,1704,3,974757917
1440,590,3,974757998
1440,2329,3,974758030
1440,1682,3,974758308
1440,541,5,974758470
1440,1228,4,974758504
1440,2288,2,974758597
1440,2872,1,974758647
1440,2716,1,974758693
1440,1285,3,974758693
1440,2859,5,974758726
1440,2926,2,974758755
1440,3104,4,974758778
1440,2194,2,974758831
1440,1097,3,974758857
1440,1206,5,974759084
1440,2657,2,974759117
1440,1371,3,974759142
1440,3093,3,974759213
1440,1136,5,974759255
1441,2617,5,974757395
1441,1249,4,974757698
1441,480,4,974757747
1441,2657,3,974757747
1441,1327,3,974757939
1441,1976,2,974758147
1441,223,5,974758297
1441,39,4,974758504
1441,1923,5,974758536
1441,799,2,974758640
1441,1747,3,974758842
1441,3253,4,974759036
1441,3809,4,974759120
1441,539,4,974759120
1441,372,5,974759174
1441,1020,4,974759174
1442,902,5,974757113
1442,3897,5,974757197
1442,1200,4,974757296
1442,2010,5,974757334
1442,2529,5,974757460
1442,2968,3,974757498
1442,1554,4,974758266
1442,3725,4,974758582
1442,1219,3,974759869
1442,1374,3,974760206
1442,1909,4,974760331
1442,3375,3,974760365
1442,2011,1,974760433
1442,2613,3,974760433
1442,1748,4,974760478
1442,610,3,974760478
1442,2600,4,974760600
1442,2094,2,974760632
1442,608,4,974760860
1442,307,3,974761736
1442,3418,3,974761788
1442,3089,4,974764005
1442,2139,5,974765027
1442,2857,3,974765210
1442,2096,5,974765210
1443,434,3,974757035
1443,3863,3,974757177
1443,858,5,974757411
1443,1198,5,974757581
1443,318,5,974757581
1443,750,5,974757636
1444,3578,5,974757771
1444,3624,4,974757771
1444,3755,4,974757851
1444,3301,4,974757851
1445,1221,5,974756834
1445,2571,2,974757499
1445,193,5,974757674
1445,858,5,974757700
1446,1060,3,974756806
1446,2858,5,974756978
1446,3160,5,974757025
1446,1035,2,974757160
1446,541,5,974757285
1446,3819,5,974757595
1446,1294,4,974757621
1446,1276,4,974757621
1446,223,3,974757697
1446,1204,5,974759150
1446,750,5,974759182
1446,1254,5,974759235
1446,3462,5,974759295
1446,3789,5,974759295
1446,912,5,974759295
1447,3863,5,981016561
1447,2699,4,981016765
1447,2683,1,981016765
1447,2355,3,981016805
1447,2599,5,981016867
1447,2712,5,981016889
1447,2690,4,981016947
1447,2574,3,981017020
1447,2502,4,981017020
1447,24,3,981017038
1447,43,4,981017058
1447,2395,5,981017086
1447,2701,1,981017134
1447,1219,5,981017384
1447,366,2,981017459
1447,1333,3,981017474
1447,1407,3,981017500
1447,2633,4,981017522
1447,2747,4,981017560
1447,426,3,981017616
1447,2279,1,981017629
1447,1644,1,981017817
1447,2902,3,981017872
1447,1972,1,981017872
1447,2548,1,981017886
1447,12,1,981017886
1447,1993,1,981017909
1447,1862,1,981017909
1447,1992,2,981017923
1447,1996,1,981017944
1447,2974,1,981017958
1447,3908,2,981017958
1447,527,5,981018014
1447,1204,4,981018014
1447,1224,5,981018061
1447,1272,4,981018061
1447,110,3,981018077
1447,1183,2,981018147
1447,2476,2,981018187
1447,2402,2,981018223
1447,3766,1,981018247
1447,1358,4,981018465
1447,529,4,981018659
1447,1956,5,981018723
1447,2194,5,981018774
1447,592,4,981018881
1447,1357,4,981019039
1447,3363,4,981019061
1447,161,4,981019152
1447,535,4,981019152
1447,431,4,981019193
1447,3255,4,981019564
1447,2001,3,981019629
1447,3125,5,981019690
1447,1173,5,981019711
1447,2182,4,981019730
1447,454,3,981019730
1447,2023,4,981019784
1447,26,5,981019950
1447,3257,2,981020250
1447,1382,2,981020302
1447,1270,5,981020434
1447,1240,5,981020434
1447,3527,4,981020486
1447,2985,4,981020486
1447,1580,4,981020530
1447,3827,3,981020553
1447,2011,4,981020553
1447,2641,2,981020588
1447,2628,5,981020602
1447,2012,2,981020602
1447,435,3,981020695
1447,338,1,981020717
1447,1831,3,981020731
1447,2986,1,981020731
1447,1591,2,981020748
1447,692,1,981020779
1447,519,3,981020807
1447,1252,3,981020869
1447,1617,4,981020869
1447,2087,3,981020966
1447,1073,4,981020966
1447,317,2,981020999
1447,2399,2,981021024
1447,3247,3,981021234
1447,434,4,981021260
1447,2126,3,981021275
1447,588,3,981021380
1447,1032,5,981021399
1447,1951,2,981021435
1447,1688,2,981021453
1447,1223,4,981021536
1447,2089,3,981021606
1447,1394,5,981021729
1447,1307,3,981021855
1447,3396,5,981021885
1447,497,4,981022011
1447,3028,3,981022047
1447,1449,4,981022047
1447,3552,2,981022064
1447,2144,2,981022078
1447,2155,3,981022137
1447,543,4,981022152
1447,2195,4,981022191
1447,104,3,981022191
1447,380,3,981022230
1447,1569,2,981022296
